arm,step,cell_id,certificate_rank,update_norm,violation_norm,violation_ratio,eligible_for_ratio
adamw_final_update_projection,1,0,58,0.007461825851351023,1.0130204941560805e-07,1.3576040424970581e-05,True
adamw_final_update_projection,1,1,60,0.0074568553827703,1.0742230216465032e-07,1.4405844908626343e-05,True
adamw_final_update_projection,1,2,60,0.0074569969438016415,9.924647059733616e-08,1.3309174099437175e-05,True
adamw_final_update_projection,1,3,49,0.007496396079659462,9.001161060950835e-08,1.2007317868613738e-05,True
adamw_final_update_projection,1,4,60,0.007452445570379496,1.1421582257753471e-07,1.532595192860867e-05,True
adamw_final_update_projection,1,5,53,0.007473594043403864,9.04468535622982e-08,1.2102189793145601e-05,True
adamw_final_update_projection,1,6,60,0.007458792999386787,9.808128709209996e-08,1.314975319559261e-05,True
adamw_final_update_projection,1,7,53,0.007480639033019543,9.924504240643728e-08,1.3266920373393597e-05,True
adamw_final_update_projection,2,0,58,0.011629967950284481,1.0172872322300464e-07,8.747119824330137e-06,True
adamw_final_update_projection,2,1,60,0.011564298532903194,1.062400443174738e-07,9.18689914533152e-06,True
adamw_final_update_projection,2,2,60,0.011635872535407543,9.854048244051228e-08,8.46868012108146e-06,True
adamw_final_update_projection,2,3,49,0.011068475432693958,9.035113635036396e-08,8.162925137397216e-06,True
adamw_final_update_projection,2,4,60,0.012273524887859821,1.1296975088725958e-07,9.204344465850851e-06,True
adamw_final_update_projection,2,5,53,0.012027199380099773,8.998975431495637e-08,7.482186955042202e-06,True
adamw_final_update_projection,2,6,60,0.011682006530463696,9.786425181346203e-08,8.37734952038245e-06,True
adamw_final_update_projection,2,7,53,0.011247139424085617,9.947403611931804e-08,8.844385435237975e-06,True
adamw_final_update_projection,3,0,58,0.015268711373209953,1.0203197575719969e-07,6.682422193764148e-06,True
adamw_final_update_projection,3,1,60,0.015181437134742737,1.0649468151768815e-07,7.0147958039466596e-06,True
adamw_final_update_projection,3,2,60,0.015051298774778843,9.818833035524221e-08,6.523578584012353e-06,True
adamw_final_update_projection,3,3,49,0.014190884307026863,9.00597996178476e-08,6.346313426493556e-06,True
adamw_final_update_projection,3,4,60,0.016646454110741615,1.1467776062090707e-07,6.889020319349503e-06,True
adamw_final_update_projection,3,5,53,0.016708211973309517,9.094045338997603e-08,5.442859686590386e-06,True
adamw_final_update_projection,3,6,60,0.015222576446831226,9.716791282698978e-08,6.383145005708503e-06,True
adamw_final_update_projection,3,7,53,0.014616355299949646,9.90621202845432e-08,6.777484416933063e-06,True
adamw_final_update_projection,4,0,58,0.01869942620396614,1.015637423051885e-07,5.431382823833145e-06,True
adamw_final_update_projection,4,1,60,0.018861351534724236,1.0605938172147944e-07,5.623106144890957e-06,True
adamw_final_update_projection,4,2,60,0.01902148127555847,9.887648388939851e-08,5.198148474969248e-06,True
adamw_final_update_projection,4,3,49,0.01741131581366062,9.014372892579559e-08,5.177307096451208e-06,True
adamw_final_update_projection,4,4,60,0.021160824224352837,1.1380337383570804e-07,5.37802179271259e-06,True
adamw_final_update_projection,4,5,53,0.019985994324088097,8.943738549760383e-08,4.475003046775337e-06,True
adamw_final_update_projection,4,6,60,0.019253166392445564,9.797554412216414e-08,5.088801609044337e-06,True
adamw_final_update_projection,4,7,53,0.018192322924733162,9.927349964300447e-08,5.456889702775749e-06,True
adamw_final_update_projection,5,0,58,0.022865377366542816,1.0161227947946827e-07,4.443936255506805e-06,True
adamw_final_update_projection,5,1,60,0.02294708974659443,1.071059045898437e-07,4.667515827407777e-06,True
adamw_final_update_projection,5,2,60,0.023092862218618393,9.889312480027002e-08,4.28241089648281e-06,True
adamw_final_update_projection,5,3,49,0.020667800679802895,8.99470151694004e-08,4.3520361241410125e-06,True
adamw_final_update_projection,5,4,60,0.02608605846762657,1.1409187550270872e-07,4.373672459560183e-06,True
adamw_final_update_projection,5,5,53,0.02489304170012474,9.066474149221904e-08,3.6421720808880717e-06,True
adamw_final_update_projection,5,6,60,0.023135578259825706,9.819490998097535e-08,4.244324860781362e-06,True
adamw_final_update_projection,5,7,53,0.02182627283036709,9.928749022947159e-08,4.548989696801693e-06,True
adamw_final_update_projection,6,0,58,0.026394309476017952,1.0116679760585612e-07,3.83290184931506e-06,True
adamw_final_update_projection,6,1,60,0.026683246716856956,1.0722464338641657e-07,4.018425663120662e-06,True
adamw_final_update_projection,6,2,60,0.02646454982459545,9.877739159946941e-08,3.732441785347729e-06,True
adamw_final_update_projection,6,3,49,0.023761233314871788,8.914839355611548e-08,3.751842018089484e-06,True
adamw_final_update_projection,6,4,60,0.030203117057681084,1.1327013282880216e-07,3.750279569116383e-06,True
adamw_final_update_projection,6,5,53,0.02858635224401951,9.122223332269641e-08,3.1911113576440913e-06,True
adamw_final_update_projection,6,6,60,0.026942286640405655,9.771414966053271e-08,3.6267949695985677e-06,True
adamw_final_update_projection,6,7,53,0.024672437459230423,9.857796356982362e-08,3.9954691841339855e-06,True
adamw_final_update_projection,7,0,58,0.030293090268969536,1.0043500253686943e-07,3.315442618821683e-06,True
adamw_final_update_projection,7,1,60,0.030079137533903122,1.0650634862940933e-07,3.540871093987382e-06,True
adamw_final_update_projection,7,2,60,0.029902344569563866,9.824306346217782e-08,3.2854635605693998e-06,True
adamw_final_update_projection,7,3,49,0.026926035061478615,8.901825765406102e-08,3.3060291813297017e-06,True
